framework              , test                                                         , time    
@solidjs/signals       , updateComputations2to1                                       , 79.66   
@solidjs/signals       , updateComputations4to1                                       , 75.61   
@solidjs/signals       , updateComputations1000to1                                    , 76.10   
@solidjs/signals       , updateComputations1to2                                       , 79.88   
@solidjs/signals       , updateComputations1to4                                       , 80.33   
@solidjs/signals       , updateComputations1to1000                                    , 79.97   
@solidjs/signals       , 200x6 - 2 sources (diamond shared deps)                      , 216.19  
@solidjs/signals       , 5000x2 - 1 sources (broad fan-out)                           , 893.10  
@solidjs/signals       , 1x2 - 5000 sources (many sources one sink)                   , 673.93  
@solidjs/signals       , 200x20 - 8 sources - dynamic - read 50% (conditional churn)  , 8417.96 
@solidjs/signals       , 300x10 - 4 sources (stable after recompute)                  , 1443.00 
@solidjs/signals       , 500x8 - 4 sources (hot reads stable graph)                   , 10606.69
@solidjs/signals       , 3000x6 - 2 sources - read 2% (broad invalidation sparse read , 209.65  
@solidjs/signals       , 1x3 - 2 sources (many observers)                             , 102.37  
@solidjs/signals       , 5x300 - 3 sources - dynamic (deep dynamic)                   , 716.84  
@solidjs/signals       , 10000x2 - 2 sources (ultra wide shallow)                     , 781.28  
@solidjs/signals       , 10x5 - 2 sources - read 20% (simple component)               , 2529.98 
@solidjs/signals       , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 719.93  
@solidjs/signals       , 1000x12 - 4 sources - dynamic (large web app)                , 923.66  
@solidjs/signals       , 1000x5 - 25 sources (wide dense)                             , 1251.78 
@solidjs/signals       , 5x500 - 3 sources (deep)                                     , 555.67  
SolidJS                , avoidablePropagation                                         , 751.84  
SolidJS                , broadPropagation                                             , 901.09  
SolidJS                , deepPropagation                                              , 350.08  
SolidJS                , diamond                                                      , 773.39  
SolidJS                , mux                                                          , 596.08  
SolidJS                , repeatedObservers                                            , 204.38  
SolidJS                , triangle                                                     , 272.15  
SolidJS                , unstable                                                     , 250.77  
SolidJS                , molBench                                                     , 707.09  
SolidJS                , createDataSignals                                            , 83.54   
SolidJS                , createComputations0to1                                       , 99.22   
SolidJS                , createComputations1to1                                       , 105.05  
SolidJS                , createComputations2to1                                       , 106.97  
SolidJS                , createComputations4to1                                       , 254.90  
SolidJS                , createComputations1000to1                                    , 88.99   
SolidJS                , createComputations1to2                                       , 117.30  
SolidJS                , createComputations1to4                                       , 96.30   
SolidJS                , createComputations1to8                                       , 108.53  
SolidJS                , createComputations1to1000                                    , 99.19   
SolidJS                , updateComputations1to1                                       , 156.04  
SolidJS                , updateComputations2to1                                       , 116.61  
SolidJS                , updateComputations4to1                                       , 105.52  
SolidJS                , updateComputations1000to1                                    , 118.04  
SolidJS                , updateComputations1to2                                       , 134.37  
SolidJS                , updateComputations1to4                                       , 130.72  
SolidJS                , updateComputations1to1000                                    , 115.14  
SolidJS                , 200x6 - 2 sources (diamond shared deps)                      , 176.28  
SolidJS                , 5000x2 - 1 sources (broad fan-out)                           , 710.14  
SolidJS                , 1x2 - 5000 sources (many sources one sink)                   , 649.10  
SolidJS                , 200x20 - 8 sources - dynamic - read 50% (conditional churn)  , 9294.40 
SolidJS                , 300x10 - 4 sources (stable after recompute)                  , 1583.02 
SolidJS                , 500x8 - 4 sources (hot reads stable graph)                   , 10924.32
SolidJS                , 3000x6 - 2 sources - read 2% (broad invalidation sparse read , 211.25  
SolidJS                , 1x3 - 2 sources (many observers)                             , 117.78  
SolidJS                , 5x300 - 3 sources - dynamic (deep dynamic)                   , 702.15  
SolidJS                , 10000x2 - 2 sources (ultra wide shallow)                     , 653.31  
SolidJS                , 10x5 - 2 sources - read 20% (simple component)               , 2103.59 
SolidJS                , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 742.03  
SolidJS                , 1000x12 - 4 sources - dynamic (large web app)                , 1098.09 
SolidJS                , 1000x5 - 25 sources (wide dense)                             , 1421.62 
SolidJS                , 5x500 - 3 sources (deep)                                     , 576.75  
uSignal                , avoidablePropagation                                         , 1085.95 
uSignal                , broadPropagation                                             , 993.30  
uSignal                , deepPropagation                                              , 330.88  
uSignal                , diamond                                                      , 681.25  
uSignal                , mux                                                          , 890.00  
uSignal                , repeatedObservers                                            , 118.84  
uSignal                , triangle                                                     , 221.53  
uSignal                , unstable                                                     , 125.36  
uSignal                , molBench                                                     , 805.60  
uSignal                , createDataSignals                                            , 84.48   
uSignal                , createComputations0to1                                       , 84.38   
uSignal                , createComputations1to1                                       , 99.73   
uSignal                , createComputations2to1                                       , 97.96   
uSignal                , createComputations4to1                                       , 96.04   
uSignal                , createComputations1000to1                                    , 78.71   
uSignal                , createComputations1to2                                       , 103.45  
uSignal                , createComputations1to4                                       , 101.63  
uSignal                , createComputations1to8                                       , 87.29   
uSignal                , createComputations1to1000                                    , 99.98   
uSignal                , updateComputations1to1                                       , 79.28   
uSignal                , updateComputations2to1                                       , 78.16   
uSignal                , updateComputations4to1                                       , 77.83   
uSignal                , updateComputations1000to1                                    , 74.18   
uSignal                , updateComputations1to2                                       , 76.78   
uSignal                , updateComputations1to4                                       , 77.67   
uSignal                , updateComputations1to1000                                    , 76.90   
uSignal                , 200x6 - 2 sources (diamond shared deps)                      , 140.32  
uSignal                , 5000x2 - 1 sources (broad fan-out)                           , 440.68  
uSignal                , 1x2 - 5000 sources (many sources one sink)                   , 364.66  
uSignal                , 200x20 - 8 sources - dynamic - read 50% (conditional churn)  , 8239.35 
uSignal                , 300x10 - 4 sources (stable after recompute)                  , 1160.91 
uSignal                , 500x8 - 4 sources (hot reads stable graph)                   , 8081.27 
uSignal                , 3000x6 - 2 sources - read 2% (broad invalidation sparse read , 111.95  
uSignal                , 1x3 - 2 sources (many observers)                             , 79.63   
uSignal                , 5x300 - 3 sources - dynamic (deep dynamic)                   , 636.37  
uSignal                , 10000x2 - 2 sources (ultra wide shallow)                     , 402.75  
uSignal                , 10x5 - 2 sources - read 20% (simple component)               , 554.02  
uSignal                , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 601.15  
uSignal                , 1000x12 - 4 sources - dynamic (large web app)                , 777.61  
uSignal                , 1000x5 - 25 sources (wide dense)                             , 1520.12 
uSignal                , 5x500 - 3 sources (deep)                                     , 509.56  
@vue/reactivity        , avoidablePropagation                                         , 672.85  
@vue/reactivity        , broadPropagation                                             , 581.65  
@vue/reactivity        , deepPropagation                                              , 206.21  
@vue/reactivity        , diamond                                                      , 512.68  
@vue/reactivity        , mux                                                          , 508.49  
@vue/reactivity        , repeatedObservers                                            , 79.35   
@vue/reactivity        , triangle                                                     , 149.22  
@vue/reactivity        , unstable                                                     , 109.31  
@vue/reactivity        , molBench                                                     , 1248.36 
@vue/reactivity        , createDataSignals                                            , 95.22   
@vue/reactivity        , createComputations0to1                                       , 81.26   
@vue/reactivity        , createComputations1to1                                       , 100.84  
@vue/reactivity        , createComputations2to1                                       , 101.21  
@vue/reactivity        , createComputations4to1                                       , 81.91   
@vue/reactivity        , createComputations1000to1                                    , 87.60   
@vue/reactivity        , createComputations1to2                                       , 86.55   
@vue/reactivity        , createComputations1to4                                       , 85.62   
@vue/reactivity        , createComputations1to8                                       , 90.04   
@vue/reactivity        , createComputations1to1000                                    , 96.11   
@vue/reactivity        , updateComputations1to1                                       , 81.55   
@vue/reactivity        , updateComputations2to1                                       , 81.01   
@vue/reactivity        , updateComputations4to1                                       , 78.87   
@vue/reactivity        , updateComputations1000to1                                    , 76.14   
@vue/reactivity        , updateComputations1to2                                       , 78.28   
@vue/reactivity        , updateComputations1to4                                       , 88.51   
@vue/reactivity        , updateComputations1to1000                                    , 72.91   
@vue/reactivity        , 200x6 - 2 sources (diamond shared deps)                      , 377.15  
@vue/reactivity        , 5000x2 - 1 sources (broad fan-out)                           , 1157.67 
@vue/reactivity        , 1x2 - 5000 sources (many sources one sink)                   , 242.06  
@vue/reactivity        , 200x20 - 8 sources - dynamic - read 50% (conditional churn)  , 10293.42
@vue/reactivity        , 300x10 - 4 sources (stable after recompute)                  , 6574.52 
@vue/reactivity        , 500x8 - 4 sources (hot reads stable graph)                   , 81572.06
@vue/reactivity        , 3000x6 - 2 sources - read 2% (broad invalidation sparse read , 402.93  
@vue/reactivity        , 1x3 - 2 sources (many observers)                             , 214.27  
@vue/reactivity        , 5x300 - 3 sources - dynamic (deep dynamic)                   , 441.32  
@vue/reactivity        , 10000x2 - 2 sources (ultra wide shallow)                     , 668.65  
@vue/reactivity        , 10x5 - 2 sources - read 20% (simple component)               , 507.82  
@vue/reactivity        , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 398.83  
@vue/reactivity        , 1000x12 - 4 sources - dynamic (large web app)                , 3672.30 
@vue/reactivity        , 1000x5 - 25 sources (wide dense)                             , 6129.69 
@vue/reactivity        , 5x500 - 3 sources (deep)                                     , 343.45  
MobX                   , avoidablePropagation                                         , 1294.75 
MobX                   , broadPropagation                                             , 2513.97 
MobX                   , deepPropagation                                              , 811.22  
MobX                   , diamond                                                      , 1487.34 
MobX                   , mux                                                          , 932.43  
MobX                   , repeatedObservers                                            , 154.85  
MobX                   , triangle                                                     , 491.41  
MobX                   , unstable                                                     , 305.38  
MobX                   , molBench                                                     , 636.25  
MobX                   , createDataSignals                                            , 84.25   
MobX                   , createComputations0to1                                       , 91.93   
MobX                   , createComputations1to1                                       , 95.90   
MobX                   , createComputations2to1                                       , 92.19   
MobX                   , createComputations4to1                                       , 86.78   
MobX                   , createComputations1000to1                                    , 77.84   
MobX                   , createComputations1to2                                       , 96.90   
MobX                   , createComputations1to4                                       , 95.67   
MobX                   , createComputations1to8                                       , 93.45   
MobX                   , createComputations1to1000                                    , 97.34   
MobX                   , updateComputations1to1                                       , 91.17   
MobX                   , updateComputations2to1                                       , 85.56   
MobX                   , updateComputations4to1                                       , 84.92   
MobX                   , updateComputations1000to1                                    , 75.66   
MobX                   , updateComputations1to2                                       , 84.50   
MobX                   , updateComputations1to4                                       , 81.40   
MobX                   , updateComputations1to1000                                    , 73.59   
MobX                   , 200x6 - 2 sources (diamond shared deps)                      , 216.68  
MobX                   , 5000x2 - 1 sources (broad fan-out)                           , 907.35  
MobX                   , 1x2 - 5000 sources (many sources one sink)                   , 212.49  
MobX                   , 200x20 - 8 sources - dynamic - read 50% (conditional churn)  , 12240.78
MobX                   , 300x10 - 4 sources (stable after recompute)                  , 2202.84 
MobX                   , 500x8 - 4 sources (hot reads stable graph)                   , 16560.92
MobX                   , 3000x6 - 2 sources - read 2% (broad invalidation sparse read , 145.01  
MobX                   , 1x3 - 2 sources (many observers)                             , 100.41  
MobX                   , 5x300 - 3 sources - dynamic (deep dynamic)                   , 1021.19 
MobX                   , 10000x2 - 2 sources (ultra wide shallow)                     , 673.89  
MobX                   , 10x5 - 2 sources - read 20% (simple component)               , 1101.52 
MobX                   , 10x10 - 6 sources - dynamic - read 20% (dynamic component)   , 987.84  
MobX                   , 1000x12 - 4 sources - dynamic (large web app)                , 1488.31 
MobX                   , 1000x5 - 25 sources (wide dense)                             , 1994.90 
MobX                   , 5x500 - 3 sources (deep)                                     , 792.23  
